icao,lat,lon,alt,country,name,location
SDOR,-20.744,-47.89246,2415,BR,Fazenda Mosquito,Orlandia
SDOS,-24.4196,-47.8716,98,BR,Banaer,Registro
SDOU,-22.96106,-49.91761,1532,BR,Ourinhos,Ourinhos
SDOV,-14.76443,-50.56745,1076,BR,Mozarlandia,Mozarlandia
SDOW,-6.76032,-51.0546,751,BR,Ourilandia Do Norte,Sao Felix do Xingu
SDOX,-21.78112,-47.88735,2133,BR,Fazenda Pixoxo,Ibate
SDOZ,-8.1052,-58.28556,869,BR,Aldeia Pontal,Jacareacanga
SDPA,-22.93156,-44.08059,20,BR,Fazenda Portobello,Mangaratiba
SDPC,-22.15267,-51.0325,1585,BR,Atena,Martinopolis
SDPD,-22.94638,-45.43362,1919,BR,Pindamonhangaba,Pindamonhangaba
SDPF,-21.86991,-47.47547,1867,BR,Porto Ferreira,Porto Ferreira
SDPG,-21.05373,-51.40955,1198,BR,Fazenda Progresso,Andradina
SDPI,4.68947,-60.24641,617,VE,Makukem,Santa Elena de Uairen
SDPN,-21.40501,-50.03859,1371,BR,Penapolis,Penapolis
SDPP,-23.29139,-48.82119,1952,BR,Fazenda Fortaleza,Paranapanema
SDPQ,3.90697,-60.02943,125,GY,Napoleao,Lethem
SDPV,-21.89004,-51.88899,1460,BR,Presidente Venceslau,Presidente Venceslau
SDPW,-22.70673,-47.6206,1887,BR,Piracicaba,Piracicaba
SDPX,4.49961,-60.94431,515,VE,Nova Vitoria,Santa Elena de Uairen
SDPY,-22.03025,-47.4201,2241,BR,Pirassununga,Pirassununga
SDPZ,-21.2378,-53.35309,1191,BR,Sossego,Ribas do Rio Pardo
SDQE,-22.56676,-55.63881,2041,BR,Fazenda Carambola,Ponta Pora
SDQG,-21.90327,-51.18909,1460,BR,Fazenda Nova Floresta,Martinopolis
SDQH,-24.65056,-50.36642,2812,BR,Fazenda Da Ilha,Tibagi
SDQK,-22.15948,-50.96634,1968,BR,Fazenda Bartira,Rancharia
SDQL,-21.19357,-55.73484,1191,BR,Fazenda Cerro Azul,Guia Lopes da Laguna
SDQN,-20.8961,-55.7112,919,BR,Fazenda Tangara,Anastacio
SDQQ,-22.28211,-50.64278,1919,BR,Companhia Agricola De Quata,Quata
SDQV,-16.14438,-58.51622,676,BO,Fazenda Santa Fe,San Matias
SDQW,-13.4154,-55.23388,1575,BR,Fazenda Criciuma,Diamantino
SDQX,-23.86657,-48.80848,2267,BR,Fazenda Esperanca,Itapeva
SDQZ,-15.39708,-52.08126,991,BR,Fazenda Espinhaco Ii,Araguaiana
SDRA,-23.87031,-48.0395,2271,BR,Fazenda Das Represas,Itapetininga
SDRC,-22.18582,-50.86736,1608,BR,Fazenda Santana,Rancharia
SDRD,-21.64195,-47.47435,2776,BR,Adhemar Ribeiro,Santa Rita do Passa Quatro
SDRF,-22.74962,-44.05271,1750,BR,Fazenda Recanto Feliz,Rio Claro
SDRH,-20.84143,-54.52834,1509,BR,Fazenda Chaparral,Campo Grande
SDRK,-22.43602,-47.56371,2031,BR,Rio Claro,Rio Claro
SDRM,3.92754,-64.18643,568,VE,Olomai,La Esmeralda
SDRO,-16.46822,-54.71547,1034,BR,Agropastoril Bom Pastor,Rondonopolis
SDRP,3.71097,-64.16402,676,VE,Onkiola,La Esmeralda
SDRR,-23.08733,-48.99187,2657,BR,Avare Arandu,Avare
SDRS,-22.4815,-44.48581,1320,BR,Resende,Resende
SDRT,4.64641,-60.79134,728,VE,Ponto Geral,Santa Elena de Uairen
SDRU,-21.69143,-50.93889,1285,BR,Fazenda Caramuru,Lucelia
SDRW,-18.7815,-49.23398,2172,BR,Fazenda Pirapitinga,Centralina
SDRX,-17.96729,-57.03682,499,BO,Fazenda Palmeiras,Puerto Quijarro
SDRY,-22.95655,-54.84491,1493,BR,Fazenda Sao Paulo,Caarapo
SDRZ,-21.69086,-57.3618,499,BR,Fazenda Maraba,Porto Murtinho
SDSA,-18.03856,-55.72127,486,BR,Fazenda California,Coxim
SDSB,-19.99494,-47.52932,1705,BR,Fazenda Sao Sebastiao,Sacramento
SDSC,-21.88413,-47.90349,2647,BR,Sao Carlos,Ibate
SDSD,4.41266,-60.95428,554,VE,Sama I,Santa Elena de Uairen
SDSE,-21.47062,-50.61705,1414,BR,Sitio Santa Helena,Guararapes
SDSH,-22.29859,-49.21592,1755,BR,Fazenda Shangri-La,Bauru
SDSJ,-20.74993,-47.93281,2172,BR,Fazenda Sao Joao,Orlandia
SDSK,-22.92769,-42.51083,26,BR,Saquarema,Saquarema
SDSM,-22.7647,-48.54675,2482,BR,Fazenda Nossa Senhora Da Conceicao,Sao Manuel
SDSO,-22.00667,-51.81285,1476,BR,Fazenda Sao Geraldo,Presidente Venceslau
SDSP,4.13893,-61.34143,190,VE,Santa Ines,Santa Elena de Uairen
SDSQ,-21.72721,-47.65756,2067,BR,Usina Santa Rita,Santa Rita do Passa Quatro
SDST,-21.88328,-47.77974,2385,BR,Fazenda Santa Terezinha Da Barra,Descalvado
SDSV,-21.32534,-48.17403,2080,BR,Fazenda Santa Candida,Guariba
SDSW,-13.0611,-62.56285,456,BR,Ilha Das Flores,Posto Fiscal Rolim de Moura
SDTB,-23.13137,-46.57468,2592,BR,Atibaia,Atibaia
SDTD,-22.78089,-55.07693,1362,BR,Fazenda Campanario,Caarapo
SDTE,-23.21513,-49.07857,1928,BR,Fazenda Tapijara,Avare
SDTF,-23.32895,-47.88384,2083,BR,Tatui,Tatui
SDTI,-21.39604,-51.60074,1198,BR,Tupi Paulista,Tupi Paulista
SDTK,-23.22512,-44.72363,10,BR,Parati,Paraty
SDTN,-21.12196,-47.95512,1969,BR,Usina Acucareira Santo Antonio,Sertaozinho
SDTO,-21.26015,-49.79499,1447,BR,Fazenda Cataco,Jose Bonifacio
SDTP,-21.89411,-50.51,1805,BR,Tupa,Tupa
SDTQ,-18.23108,-51.20663,2149,BR,Fazenda Santa Thereza,Cacu
SDTR,-20.88664,-57.41871,499,PY,Fazenda Bandeirantes,Fuerte Olimpo
SDTS,-20.34572,-54.41609,2329,BR,Fazenda Planalto,Campo Grande
SDTT,-21.24485,-50.49267,1345,BR,Fazenda Barra Do Traitu,Aracatuba
SDTW,-20.32916,-55.10349,919,BR,Fazenda Sao Joao,Terenos
SDTX,-20.54552,-51.35823,1236,BR,Fazenda Sao Jose,Ilha Solteira
SDTY,-21.33826,-48.12251,1713,BR,Usina Sao Martinho,Pradopolis
SDTZ,-20.11518,-57.11299,492,BR,Fazenda Santa Julia,Miranda
SDUA,-3.50755,-56.31832,108,BR,Agropastoril Sol Nascente,Itaituba
SDUB,-23.44222,-45.08,13,BR,Ubatuba,Ubatuba
SDUC,4.42883,-60.18388,515,VE,Santa Rita,Santa Elena de Uairen
SDUD,-21.33507,-48.32004,1991,BR,Usina Santa Adelia,Jaboticabal
SDUE,-21.51502,-50.12062,1526,BR,Fazenda Figueira,Penapolis
SDUF,-21.08431,-57.49904,492,PY,Fazenda Touro Peru,Fuerte Olimpo
SDUG,4.24618,-61.1585,253,VE,Santa Rosa,Santa Elena de Uairen
SDUH,-21.54391,-53.34767,1001,BR,Fazenda Sumare,Bataipora
SDUK,-14.09236,-52.90338,1601,BR,Fazenda Xaimite,Barra do Garcas
SDUL,-21.19885,-47.9222,2270,BR,Usina Santa Lydia,Sertaozinho
SDUN,-21.22324,-41.87985,410,BR,Itaperuna,Itaperuna
SDUO,-12.18218,-38.3798,568,BR,Alagoinhas,Alagoinhas
SDUQ,-22.43174,-50.60988,1525,BR,Paraguacu Paulista,Paraguacu Paulista
SDUR,-25.04862,-50.19262,2937,BR,Ibera,Ponta Grossa
SDUS,-7.95351,-57.83963,689,BR,Mayrowy,Jacareacanga
SDUU,-21.90952,-50.87238,1476,BR,Usina California,Osvaldo Cruz
SDUZ,-22.95044,-49.76992,1068,BR,Usina Sao Luiz,Ourinhos
SDVA,-21.83007,-46.9574,2329,BR,Fazenda Campo Vitoria,Vargem Grande do Sul
SDVE,-22.22751,-49.82108,2100,BR,Vera Cruz,Marilia
SDVF,4.59052,-60.18439,653,VE,Santo Antonio Do Pao,Santa Elena de Uairen
SDVG,-20.46428,-50.0069,1667,BR,Votuporanga,Votuporanga
SDVH,-23.0074,-46.63586,2727,BR,Fazenda Vale Eldorado,Braganca Paulista
SDVI,-14.64329,-57.50508,1391,BR,Comandante Gastao,Nova Olimpia
SDVJ,-8.72404,-50.45928,807,BR,Fazenda Santa Marta,Conceicao do Araguaia
SDVL,-22.24079,-43.71485,1903,BR,Valenca,Valenca
SDVN,-23.28291,-54.84223,1299,BR,Fazenda Santissima Trindade,Costa Rica
SDVP,4.33225,-60.49596,197,VE,Sao Luiz Cotingo,Santa Elena de Uairen
SDVQ,-21.19862,-57.63883,351,PY,Fazenda Baia Das Conchas,Fuerte Olimpo
SDVS,-21.06943,-48.03433,1801,BR,Fazenda Vassoural,Pontal
SDVU,-7.20576,-52.90744,3281,BR,Aldeia Kremoro,Sao Felix do Xingu
SDWC,-7.35834,-54.83279,699,BR,Aldeia Bau,Alta Floresta
SDWD,-20.43473,-48.60641,1856,BR,Fazenda California,Barretos
SDWE,-21.28778,-48.1658,1919,BR,Usina Sao Carlos,Barrinha
SDWF,4.57684,-60.74043,1089,VE,Sapan,Santa Elena de Uairen
SDWG,-22.06101,-51.92797,1394,BR,Fazenda Itapiranga,Presidente Venceslau
SDWH,-21.19541,-49.93576,1444,BR,Fazenda Avanhandava,Buritama
SDWI,-8.16997,-35.63742,1709,BR,Fazenda Lagoa Do Cavalo,Gravata
SDWJ,-8.72782,-53.39348,1099,BR,Aldeia Kubenkroke,Sao Felix do Xingu
SDWK,-20.00491,-47.76747,1850,BR,Junqueira,Igarapava
SDWL,-23.19122,-47.07235,2566,BR,Tres Marias,Itupeva
SDWM,-10.0674,-52.99815,2953,BR,Aldeia De Metuktire,Sinop
SDWN,-20.34913,-48.77699,1857,BR,Fazenda Barreiro Grande,Barretos
SDWO,3.86535,-62.58112,240,VE,Sauba,Santa Elena de Uairen
SDWQ,-1.91755,-54.72724,102,BR,Alenquer,Alenquer
SDWR,-21.08015,-51.14742,1627,BR,Fazenda Primavera,Mirandopolis
SDWU,-21.71369,-57.7402,279,BR,Fazenda Anahi,Porto Murtinho
SDWV,-2.57193,-51.95797,98,BR,Chacara Maringa,Senador Jose Porfirio
SDWX,-5.49346,-57.21647,541,BR,Pista Sol Nascente,Jacareacanga
SDWZ,-21.18485,-50.56681,1234,BR,Palo Verde,Guararapes
SDXA,4.21,-60.0058,361,GY,Sawi,Lethem
SDXB,-16.79483,-47.64859,3937,BR,Cristalina,Cristalina
SDXE,-21.26842,-48.35907,2037,BR,Chacara Serradinho,Jaboticabal
SDXF,-14.12233,-47.53633,1200,BR,Alto Paraiso,Cavalcante
SDXI,-4.23586,-48.479,577,BR,Fazenda Cajueiro,Itupiranga
SDXJ,-18.49257,-53.17389,2428,BR,Costa Rica,Paraiso das Aguas
SDXK,4.41351,-60.11869,486,VE,Ticoca,Santa Elena de Uairen
SDXO,-20.7319,-50.971,1142,BR,Fazenda Santa Maria Da Mata,Pereira Barreto
SDXQ,-20.90616,-51.57932,1112,BR,Fazenda Flamboyant,Castilho
SDXR,-22.22146,-57.15869,463,BR,Fazenda Vaca Mocha,Bela Vista
SDXT,-19.43889,-55.06241,1100,BR,Fazenda Boa Vista,Rio Verde de Mato Grosso
SDXU,-21.34174,-51.25569,1401,BR,Fazenda Aracatuba,Pacaembu
SDXW,-18.99723,-55.13778,554,BR,Fazenda Sombra Da Serra,Rio Verde de Mato Grosso
SDYB,-23.78525,-48.34393,2234,BR,Fazenda Sao Jose Do Bom Retiro,Capao Bonito
SDYF,-13.11246,-55.99238,1408,BR,Fazenda Irmaos Munaretto,Sinop
SDYI,-17.91451,-45.40435,3045,BR,Fazenda Buritiz,Buritizeiro
SDYJ,-22.22737,-51.35145,1663,BR,Jose Martins Da Silva,Regente Feijo
SDYM,-22.60072,-47.41463,2172,BR,Limeira,Limeira
SDYN,-22.5901,-51.30258,1365,BR,Fazenda Esmeralda,Porecatu
SDYS,-27.17562,-48.63289,33,BR,Aeroportobelo,Tijucas
SDYT,3.76554,-63.98848,449,VE,Tucuxim,La Esmeralda
SDYW,-23.94036,-48.88906,2320,BR,Itapeva,Itapeva
SDYX,-4.85245,-42.2657,490,BR,Campo Maior,Campo Maior
SDZA,-22.01019,-49.41386,1804,BR,Fazenda Santa Maria,Pirajui
SDZC,2.70617,-62.66877,246,BR,Uxiu,Boa Vista
SDZE,-16.10759,-60.00692,1076,BO,Fazenda Candelaria,Concepcion
SDZF,-15.99405,-47.47599,2946,BR,Fazenda Lamarao,Formosa
SDZH,-22.8964,-45.4955,1804,BR,Fazenda Santa Helena,Pindamonhangaba
SDZI,-15.68421,-59.92204,682,BR,Fazenda Ranchinho Do Guapore,Pontes e Lacerda
SDZJ,-18.91924,-44.45437,2343,BR,Fazenda Porteirinhas,Curvelo
SDZK,2.99238,-63.71113,682,VE,Waphuta,La Esmeralda
SDZM,-23.91983,-48.82537,2254,BR,Fazenda Sao Marco,Itapeva
SDZN,4.80934,-60.22095,735,VE,Warogarem,Santa Elena de Uairen
SDZO,4.57524,-60.44342,666,VE,Waromada,Santa Elena de Uairen
SDZQ,-15.5343,-59.63482,768,BR,Fazenda Vargas,Pontes e Lacerda
SDZR,-21.41604,-48.32928,2116,BR,Fazenda Cruzeiro,Guariba
SDZS,-20.57543,-49.08365,1673,BR,Fazenda Bananeira,Olimpia
SDZT,-20.31229,-48.98099,1581,BR,Fazenda Posses Do Rio Grande,Frutal
SDZU,-22.12019,-52.20143,1001,BR,Fazenda Anhumas,Mirante do Paranapanema
SDZV,-22.47984,-49.4694,1841,BR,Fazenda Guandu,Duartina
SDZW,-20.81239,-51.29905,1181,BR,Fazenda Ipanema,Andradina
SDZX,-14.81642,-53.13904,1050,BR,Fazenda Suri,Barra do Garcas
SDZZ,-21.80084,-48.54336,1790,BR,Sitio Sao Jose,Tabatinga
